OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-466759,PID-3074,Laptop,Fashion,3,825.88,2036-09-15,CUST-4842,Taylor,customer648@example.com,+91-8170194797,"60 Street, City-40, State-27",2036-09-19,Delivered,Amazon,True,West
AMA-744089,PID-1226,Watch,Fashion,5,935.86,2036-09-18,CUST-7022,Jane,customer259@example.com,+91-7703424697,"435 Street, City-86, State-17",2036-09-22,Delivered,Amazon,True,South
AMA-893602,PID-9380,Phone,Accessories,5,161.15,2036-09-19,CUST-4922,Alex,customer478@example.com,+91-8709494004,"463 Street, City-19, State-3",2036-09-23,In Transit,Amazon,False,North
AMA-317951,PID-4780,Laptop,Electronics,3,835.41,2036-09-28,CUST-7861,Taylor,customer39@example.com,+91-8788591804,"68 Street, City-40, State-15",2036-10-02,Delivered,Amazon,True,North
AMA-994756,PID-3765,Watch,Books,3,680.95,2036-09-29,CUST-1010,John,customer650@example.com,+91-7001206861,"288 Street, City-45, State-15",2036-10-03,Cancelled,Amazon,False,East
AMA-697691,PID-5555,Shoes,Books,4,588.98,2036-10-05,CUST-2516,Jane,customer673@example.com,+91-8162715173,"475 Street, City-9, State-7",2036-10-09,Cancelled,Amazon,True,North
AMA-143414,PID-5771,Shoes,Electronics,2,484.67,2036-10-06,CUST-8862,Sam,customer725@example.com,+91-8001210216,"250 Street, City-61, State-11",2036-10-10,Delivered,Amazon,True,South
AMA-621166,PID-4160,Phone,Fashion,8,760.37,2036-10-07,CUST-3908,Jane,customer202@example.com,+91-8256740352,"359 Street, City-40, State-19",2036-10-11,Cancelled,Amazon,False,East
AMA-470956,PID-2152,Headphones,Accessories,8,453.96,2036-10-10,CUST-9526,Sam,customer158@example.com,+91-9596285131,"61 Street, City-34, State-16",2036-10-14,Delivered,Amazon,False,East
AMA-930124,PID-1503,Watch,Electronics,6,545.67,2036-10-21,CUST-5063,Taylor,customer434@example.com,+91-8017229066,"195 Street, City-73, State-15",2036-10-25,Cancelled,Amazon,False,North
AMA-290769,PID-9763,Shoes,Electronics,6,219.08,2036-10-26,CUST-5871,John,customer432@example.com,+91-9058716082,"48 Street, City-69, State-10",2036-10-30,Cancelled,Amazon,True,North
AMA-568375,PID-7961,Laptop,Fashion,3,150.6,2036-10-27,CUST-5757,Sam,customer156@example.com,+91-9057341888,"300 Street, City-79, State-13",2036-10-31,In Transit,Amazon,True,East
AMA-500130,PID-5604,Watch,Electronics,7,913.21,2036-10-28,CUST-4185,Jane,customer261@example.com,+91-7293263789,"409 Street, City-63, State-17",2036-11-01,Cancelled,Amazon,False,West
AMA-128097,PID-8635,Laptop,Electronics,7,290.38,2036-11-04,CUST-1779,John,customer15@example.com,+91-8920553092,"244 Street, City-65, State-2",2036-11-08,Delivered,Amazon,True,South
AMA-804339,PID-7292,Shoes,Electronics,5,277.55,2036-11-07,CUST-3138,Jane,customer79@example.com,+91-7651998957,"55 Street, City-90, State-18",2036-11-11,Delivered,Amazon,False,North
AMA-166204,PID-9960,Book,Electronics,5,318.62,2036-11-08,CUST-9573,Sam,customer977@example.com,+91-7500820993,"200 Street, City-18, State-28",2036-11-12,Delivered,Amazon,False,South
AMA-392280,PID-7693,Shoes,Fashion,10,428.82,2036-11-11,CUST-2041,Jane,customer329@example.com,+91-8440563215,"348 Street, City-86, State-18",2036-11-15,Cancelled,Amazon,False,West
AMA-704104,PID-5427,Shoes,Accessories,3,375.78,2036-11-12,CUST-4949,John,customer979@example.com,+91-7178883853,"485 Street, City-45, State-1",2036-11-16,In Transit,Amazon,False,East
AMA-506524,PID-1449,Headphones,Books,3,229.9,2036-11-18,CUST-1109,Jane,customer934@example.com,+91-7056286451,"291 Street, City-38, State-19",2036-11-22,In Transit,Amazon,True,South
AMA-103076,PID-3278,Headphones,Fashion,1,739.74,2036-11-20,CUST-5601,Jane,customer738@example.com,+91-7474599932,"311 Street, City-32, State-14",2036-11-24,Cancelled,Amazon,True,South
AMA-522690,PID-2444,Shoes,Electronics,10,433.85,2036-11-25,CUST-5863,Sam,customer922@example.com,+91-8868121326,"441 Street, City-82, State-8",2036-11-29,In Transit,Amazon,False,East
AMA-392759,PID-1945,Headphones,Fashion,8,983.92,2036-11-28,CUST-2269,John,customer283@example.com,+91-7794392375,"303 Street, City-68, State-16",2036-12-02,Delivered,Amazon,False,South
AMA-741123,PID-7529,Headphones,Fashion,7,168.62,2036-11-29,CUST-6827,Sam,customer425@example.com,+91-8082799763,"478 Street, City-10, State-14",2036-12-03,In Transit,Amazon,True,South
AMA-542959,PID-7378,Shoes,Electronics,4,538.8,2036-11-30,CUST-8037,Chris,customer678@example.com,+91-8801455075,"407 Street, City-89, State-18",2036-12-04,Delivered,Amazon,True,West
AMA-936465,PID-3972,Book,Books,8,503.57,2036-12-02,CUST-6073,Alex,customer548@example.com,+91-9421889087,"113 Street, City-89, State-27",2036-12-06,Cancelled,Amazon,True,North
AMA-343909,PID-1393,Shoes,Electronics,10,625.49,2036-12-03,CUST-6997,Taylor,customer290@example.com,+91-7538490266,"277 Street, City-31, State-25",2036-12-07,Delivered,Amazon,False,North
AMA-286182,PID-1060,Phone,Accessories,2,593.85,2036-12-04,CUST-6303,John,customer101@example.com,+91-9506343191,"396 Street, City-24, State-8",2036-12-08,In Transit,Amazon,True,North
AMA-241488,PID-7428,Headphones,Electronics,1,237.45,2036-12-05,CUST-5318,Sam,customer467@example.com,+91-8842322519,"362 Street, City-47, State-21",2036-12-09,In Transit,Amazon,False,West
AMA-236981,PID-9928,Phone,Books,2,160.83,2036-12-08,CUST-1889,Sam,customer147@example.com,+91-9176537348,"246 Street, City-18, State-22",2036-12-12,In Transit,Amazon,True,East
AMA-768739,PID-9221,Headphones,Fashion,9,459.68,2036-12-13,CUST-7395,Alex,customer143@example.com,+91-7014767808,"180 Street, City-11, State-5",2036-12-17,In Transit,Amazon,False,West
AMA-750839,PID-7248,Phone,Fashion,7,249.85,2036-12-14,CUST-4528,Alex,customer614@example.com,+91-8527966919,"398 Street, City-99, State-15",2036-12-18,Delivered,Amazon,False,South
AMA-222891,PID-8173,Laptop,Books,3,776.5,2036-12-20,CUST-6746,Sam,customer535@example.com,+91-8410527898,"160 Street, City-30, State-17",2036-12-24,Cancelled,Amazon,True,West
AMA-507056,PID-4747,Shoes,Accessories,4,836.67,2036-12-21,CUST-2692,Sam,customer139@example.com,+91-8755151208,"71 Street, City-83, State-4",2036-12-25,Cancelled,Amazon,True,North
AMA-200990,PID-2834,Watch,Fashion,9,968.89,2036-12-22,CUST-1424,Alex,customer842@example.com,+91-7085147595,"269 Street, City-82, State-13",2036-12-26,Cancelled,Amazon,False,East
AMA-548458,PID-9733,Phone,Books,4,828.74,2036-12-23,CUST-1953,Jane,customer310@example.com,+91-8903944688,"362 Street, City-20, State-21",2036-12-27,Delivered,Amazon,False,North
AMA-702936,PID-2361,Book,Accessories,6,230.62,2036-12-26,CUST-2740,Jane,customer86@example.com,+91-7934376111,"470 Street, City-12, State-21",2036-12-30,Cancelled,Amazon,True,North
AMA-845029,PID-1350,Watch,Electronics,7,122.21,2036-12-30,CUST-5914,Sam,customer575@example.com,+91-9333984022,"204 Street, City-14, State-3",2037-01-03,Cancelled,Amazon,False,North
AMA-860925,PID-7552,Shoes,Accessories,5,571.71,2037-01-04,CUST-2674,Alex,customer612@example.com,+91-7362028258,"124 Street, City-32, State-7",2037-01-08,Cancelled,Amazon,False,North
AMA-853210,PID-4070,Phone,Electronics,3,679.29,2037-01-05,CUST-9514,Jane,customer44@example.com,+91-9565495259,"222 Street, City-14, State-9",2037-01-09,In Transit,Amazon,True,East
AMA-280758,PID-1877,Phone,Books,7,686.74,2037-01-08,CUST-4679,John,customer913@example.com,+91-8252533616,"393 Street, City-34, State-9",2037-01-12,Delivered,Amazon,False,East
AMA-911779,PID-4925,Headphones,Accessories,6,803.1,2037-01-14,CUST-7915,Sam,customer561@example.com,+91-8380789903,"323 Street, City-74, State-28",2037-01-18,Delivered,Amazon,True,South
AMA-361452,PID-3161,Headphones,Books,7,750.17,2037-01-15,CUST-2416,Alex,customer78@example.com,+91-8497879812,"334 Street, City-28, State-10",2037-01-19,Cancelled,Amazon,True,East
AMA-765126,PID-3333,Watch,Fashion,4,534.98,2037-01-20,CUST-1425,Alex,customer242@example.com,+91-9276024736,"258 Street, City-52, State-24",2037-01-24,In Transit,Amazon,False,West
AMA-181853,PID-2092,Phone,Books,8,370.22,2037-01-21,CUST-7829,John,customer310@example.com,+91-9986441163,"340 Street, City-63, State-17",2037-01-25,In Transit,Amazon,True,North
AMA-386872,PID-1898,Shoes,Books,10,500.15,2037-01-24,CUST-1932,Jane,customer571@example.com,+91-7091785909,"439 Street, City-62, State-5",2037-01-28,In Transit,Amazon,False,North
AMA-831687,PID-6222,Shoes,Accessories,3,559.76,2037-01-31,CUST-9813,Chris,customer523@example.com,+91-8194950013,"318 Street, City-72, State-30",2037-02-04,Delivered,Amazon,True,East
AMA-121210,PID-9927,Watch,Fashion,6,332.96,2037-02-02,CUST-2730,Sam,customer727@example.com,+91-9998759928,"36 Street, City-15, State-21",2037-02-06,Cancelled,Amazon,False,West
AMA-841680,PID-8317,Book,Accessories,2,903.92,2037-02-03,CUST-2723,Sam,customer609@example.com,+91-8155095913,"87 Street, City-1, State-14",2037-02-07,Cancelled,Amazon,False,South
AMA-168370,PID-4346,Headphones,Fashion,10,110.32,2037-02-04,CUST-4655,John,customer72@example.com,+91-8750034649,"455 Street, City-48, State-13",2037-02-08,Cancelled,Amazon,False,South
AMA-206974,PID-8905,Phone,Fashion,1,626.05,2037-02-06,CUST-6137,John,customer17@example.com,+91-7231244603,"238 Street, City-3, State-15",2037-02-10,In Transit,Amazon,False,South
AMA-836558,PID-2103,Headphones,Books,2,387.64,2037-02-08,CUST-6752,Chris,customer610@example.com,+91-7708456541,"285 Street, City-92, State-3",2037-02-12,In Transit,Amazon,True,South
AMA-548701,PID-1264,Watch,Fashion,10,456.38,2037-02-09,CUST-9720,John,customer437@example.com,+91-7820078105,"186 Street, City-94, State-26",2037-02-13,In Transit,Amazon,True,South
AMA-975704,PID-1070,Headphones,Fashion,6,117.4,2037-02-10,CUST-4665,Taylor,customer893@example.com,+91-8617936678,"18 Street, City-42, State-7",2037-02-14,Cancelled,Amazon,True,East
AMA-108533,PID-9184,Book,Books,2,558.84,2037-02-16,CUST-7603,Jane,customer94@example.com,+91-8532159611,"66 Street, City-31, State-19",2037-02-20,In Transit,Amazon,False,East
AMA-203956,PID-9751,Watch,Fashion,10,252.8,2037-02-19,CUST-1299,Sam,customer660@example.com,+91-7000977222,"366 Street, City-47, State-9",2037-02-23,Delivered,Amazon,False,North
AMA-124916,PID-5488,Headphones,Accessories,5,693.59,2037-02-24,CUST-2702,Taylor,customer807@example.com,+91-7027734867,"39 Street, City-58, State-21",2037-02-28,In Transit,Amazon,True,West
AMA-312010,PID-3055,Book,Accessories,2,708.44,2037-02-26,CUST-3850,Taylor,customer269@example.com,+91-9960280430,"143 Street, City-23, State-17",2037-03-02,In Transit,Amazon,True,East
AMA-883453,PID-9774,Watch,Accessories,7,461.44,2037-02-27,CUST-3129,Sam,customer472@example.com,+91-9896575546,"281 Street, City-1, State-25",2037-03-03,Cancelled,Amazon,False,North
AMA-874215,PID-8286,Headphones,Electronics,3,677.3,2037-03-03,CUST-8564,Taylor,customer468@example.com,+91-7747779603,"335 Street, City-73, State-30",2037-03-07,Delivered,Amazon,True,East
AMA-232291,PID-8388,Phone,Books,8,174.31,2037-03-04,CUST-7201,Alex,customer336@example.com,+91-8734080536,"189 Street, City-18, State-6",2037-03-08,In Transit,Amazon,False,East
AMA-364028,PID-4647,Laptop,Electronics,2,107.64,2037-03-06,CUST-7604,Chris,customer32@example.com,+91-8320007960,"86 Street, City-26, State-2",2037-03-10,Cancelled,Amazon,False,South
AMA-351173,PID-3908,Book,Accessories,7,771.53,2037-03-09,CUST-3159,Chris,customer927@example.com,+91-7957101688,"312 Street, City-71, State-30",2037-03-13,Delivered,Amazon,True,South
AMA-998374,PID-2859,Phone,Fashion,9,418.25,2037-03-11,CUST-8924,Taylor,customer294@example.com,+91-8592352099,"372 Street, City-18, State-15",2037-03-15,Delivered,Amazon,False,East
AMA-907004,PID-4886,Laptop,Books,8,793.24,2037-03-12,CUST-7281,Taylor,customer610@example.com,+91-8414362836,"176 Street, City-85, State-7",2037-03-16,In Transit,Amazon,True,West
AMA-424971,PID-3582,Watch,Fashion,1,350.6,2037-03-14,CUST-1387,Sam,customer239@example.com,+91-8733964675,"125 Street, City-91, State-21",2037-03-18,Cancelled,Amazon,True,South
AMA-642094,PID-4410,Laptop,Fashion,8,215.39,2037-03-15,CUST-7286,Alex,customer92@example.com,+91-9951283836,"428 Street, City-62, State-3",2037-03-19,Cancelled,Amazon,False,West
AMA-979689,PID-7189,Shoes,Electronics,6,246.38,2037-03-17,CUST-9657,Taylor,customer733@example.com,+91-9022068249,"394 Street, City-99, State-2",2037-03-21,Delivered,Amazon,True,West
AMA-759924,PID-4308,Laptop,Accessories,7,423.53,2037-03-19,CUST-8880,Sam,customer217@example.com,+91-9766308223,"265 Street, City-24, State-10",2037-03-23,Delivered,Amazon,True,South
AMA-631021,PID-3342,Shoes,Books,9,849.64,2037-03-23,CUST-4984,Taylor,customer822@example.com,+91-9619465866,"341 Street, City-8, State-9",2037-03-27,In Transit,Amazon,False,West
AMA-420246,PID-8973,Phone,Electronics,4,821.02,2037-03-25,CUST-6211,Jane,customer537@example.com,+91-7472487106,"365 Street, City-34, State-9",2037-03-29,Cancelled,Amazon,True,East
AMA-827298,PID-6691,Watch,Books,2,797.9,2037-03-26,CUST-2515,Sam,customer837@example.com,+91-9895656136,"432 Street, City-27, State-17",2037-03-30,Cancelled,Amazon,False,West
AMA-920446,PID-1335,Book,Accessories,9,542.97,2037-03-27,CUST-7108,Sam,customer928@example.com,+91-8989693549,"104 Street, City-73, State-6",2037-03-31,In Transit,Amazon,False,South
AMA-287068,PID-4730,Book,Books,4,971.29,2037-03-30,CUST-2789,Chris,customer557@example.com,+91-7423301337,"70 Street, City-86, State-17",2037-04-03,In Transit,Amazon,True,East
AMA-658986,PID-3986,Headphones,Electronics,7,254.24,2037-04-03,CUST-4826,Alex,customer50@example.com,+91-9366091125,"226 Street, City-1, State-3",2037-04-07,In Transit,Amazon,False,East
AMA-159796,PID-3349,Headphones,Fashion,9,382.4,2037-04-04,CUST-1018,Jane,customer3@example.com,+91-9233879901,"296 Street, City-96, State-30",2037-04-08,Delivered,Amazon,True,North
AMA-156708,PID-4014,Laptop,Fashion,4,615.28,2037-04-13,CUST-6658,Jane,customer375@example.com,+91-7528588156,"463 Street, City-44, State-23",2037-04-17,Delivered,Amazon,False,East
AMA-633236,PID-6823,Book,Fashion,4,433.41,2037-04-25,CUST-1228,Chris,customer307@example.com,+91-8913481009,"449 Street, City-38, State-4",2037-04-29,In Transit,Amazon,False,South
AMA-992283,PID-2578,Shoes,Fashion,4,491.52,2037-04-28,CUST-5815,Taylor,customer579@example.com,+91-7588318624,"468 Street, City-61, State-30",2037-05-02,Delivered,Amazon,True,East
AMA-454947,PID-1041,Shoes,Accessories,4,646.96,2037-04-29,CUST-2264,John,customer744@example.com,+91-9746341988,"239 Street, City-80, State-30",2037-05-03,Delivered,Amazon,False,East
AMA-322887,PID-2766,Phone,Accessories,4,531.23,2037-05-03,CUST-4316,Alex,customer249@example.com,+91-8469401877,"313 Street, City-89, State-30",2037-05-07,In Transit,Amazon,True,West
AMA-656702,PID-1715,Watch,Fashion,1,157.58,2037-05-05,CUST-1130,John,customer213@example.com,+91-9298676212,"380 Street, City-73, State-24",2037-05-09,Delivered,Amazon,True,West
AMA-480450,PID-5767,Headphones,Fashion,3,575.6,2037-05-12,CUST-4334,Sam,customer687@example.com,+91-8760150671,"101 Street, City-25, State-17",2037-05-16,Delivered,Amazon,True,North
AMA-384301,PID-8882,Shoes,Books,3,350.0,2037-05-13,CUST-4770,Sam,customer647@example.com,+91-9206048195,"276 Street, City-52, State-28",2037-05-17,In Transit,Amazon,False,East
AMA-238808,PID-6741,Shoes,Fashion,3,496.43,2037-05-15,CUST-9522,Sam,customer200@example.com,+91-7508063677,"322 Street, City-26, State-15",2037-05-19,Cancelled,Amazon,True,West
AMA-918644,PID-9736,Book,Books,7,208.6,2037-05-18,CUST-7154,Alex,customer564@example.com,+91-7392584527,"91 Street, City-89, State-18",2037-05-22,Cancelled,Amazon,True,North
AMA-481905,PID-9537,Book,Electronics,4,260.31,2037-05-21,CUST-5922,Sam,customer748@example.com,+91-8692211816,"423 Street, City-25, State-13",2037-05-25,Delivered,Amazon,False,East
AMA-460945,PID-9053,Phone,Electronics,9,392.08,2037-05-25,CUST-2969,Taylor,customer820@example.com,+91-7810955569,"156 Street, City-84, State-8",2037-05-29,Delivered,Amazon,True,West
AMA-539850,PID-8031,Headphones,Electronics,4,954.59,2037-05-26,CUST-8450,Alex,customer775@example.com,+91-8021084408,"203 Street, City-11, State-20",2037-05-30,Cancelled,Amazon,True,South
AMA-520676,PID-3816,Phone,Electronics,8,154.64,2037-05-27,CUST-1702,Chris,customer6@example.com,+91-9808093161,"378 Street, City-81, State-22",2037-05-31,In Transit,Amazon,True,East
AMA-587561,PID-4190,Laptop,Fashion,7,293.27,2037-05-28,CUST-7104,Sam,customer796@example.com,+91-9915323373,"11 Street, City-79, State-7",2037-06-01,Cancelled,Amazon,False,North
AMA-941493,PID-2574,Headphones,Electronics,8,400.5,2037-05-31,CUST-3199,Alex,customer759@example.com,+91-7398832491,"490 Street, City-15, State-9",2037-06-04,Delivered,Amazon,True,East
AMA-490214,PID-3153,Phone,Accessories,5,803.61,2037-06-03,CUST-3600,Chris,customer301@example.com,+91-9373252972,"146 Street, City-6, State-14",2037-06-07,Cancelled,Amazon,True,North
AMA-320237,PID-7827,Book,Electronics,8,991.11,2037-06-05,CUST-3758,Sam,customer285@example.com,+91-9333465899,"442 Street, City-70, State-4",2037-06-09,Cancelled,Amazon,False,West
AMA-800812,PID-7395,Laptop,Accessories,5,208.62,2037-06-08,CUST-4676,Taylor,customer165@example.com,+91-9680463754,"61 Street, City-49, State-5",2037-06-12,In Transit,Amazon,True,North
AMA-199891,PID-8967,Watch,Electronics,7,288.56,2037-06-09,CUST-1599,Alex,customer392@example.com,+91-7701484374,"47 Street, City-12, State-2",2037-06-13,Delivered,Amazon,True,South
AMA-250600,PID-3371,Headphones,Books,2,261.75,2037-06-13,CUST-5956,Taylor,customer809@example.com,+91-8754931204,"194 Street, City-81, State-17",2037-06-17,In Transit,Amazon,False,South
AMA-982859,PID-4898,Phone,Fashion,6,104.06,2037-06-14,CUST-9047,Jane,customer788@example.com,+91-9824608644,"57 Street, City-14, State-10",2037-06-18,Cancelled,Amazon,False,North
AMA-483702,PID-9292,Book,Books,2,641.66,2037-06-21,CUST-3139,Jane,customer672@example.com,+91-7452135118,"270 Street, City-73, State-16",2037-06-25,Cancelled,Amazon,True,West
AMA-832749,PID-2848,Headphones,Fashion,5,233.91,2037-06-23,CUST-4407,Taylor,customer345@example.com,+91-9392909322,"500 Street, City-93, State-8",2037-06-27,In Transit,Amazon,False,South
AMA-325525,PID-4594,Watch,Accessories,3,861.54,2037-06-26,CUST-4174,Sam,customer981@example.com,+91-7625782754,"266 Street, City-80, State-21",2037-06-30,In Transit,Amazon,False,North
AMA-883946,PID-4938,Shoes,Accessories,9,712.88,2037-06-27,CUST-5264,Alex,customer878@example.com,+91-8100006107,"177 Street, City-60, State-7",2037-07-01,Cancelled,Amazon,True,West
AMA-123189,PID-3808,Laptop,Electronics,9,234.69,2037-06-28,CUST-2638,Sam,customer247@example.com,+91-9341234072,"288 Street, City-88, State-4",2037-07-02,Cancelled,Amazon,False,North
AMA-658056,PID-5641,Laptop,Books,10,647.67,2037-06-29,CUST-6207,John,customer879@example.com,+91-7517140638,"341 Street, City-41, State-5",2037-07-03,Delivered,Amazon,False,West
AMA-184094,PID-5662,Laptop,Fashion,2,146.14,2037-07-01,CUST-8519,Jane,customer977@example.com,+91-9179569739,"403 Street, City-42, State-23",2037-07-05,In Transit,Amazon,True,West
AMA-483851,PID-5098,Book,Books,1,124.4,2037-07-03,CUST-4711,Taylor,customer915@example.com,+91-7643823769,"365 Street, City-21, State-26",2037-07-07,Delivered,Amazon,True,North
AMA-778591,PID-1580,Phone,Fashion,4,439.21,2037-07-10,CUST-4456,Chris,customer865@example.com,+91-8664811879,"400 Street, City-78, State-3",2037-07-14,Delivered,Amazon,False,West
AMA-851622,PID-5282,Shoes,Fashion,4,490.25,2037-07-14,CUST-5750,Taylor,customer92@example.com,+91-9479866890,"181 Street, City-89, State-7",2037-07-18,Delivered,Amazon,False,North
AMA-418691,PID-6918,Phone,Books,4,692.84,2037-07-15,CUST-4226,Chris,customer160@example.com,+91-9396021963,"231 Street, City-88, State-21",2037-07-19,Delivered,Amazon,True,South
AMA-343411,PID-8648,Watch,Fashion,4,456.46,2037-07-16,CUST-1927,Taylor,customer105@example.com,+91-7089597072,"21 Street, City-9, State-16",2037-07-20,Delivered,Amazon,True,East
AMA-214551,PID-2054,Watch,Books,6,680.01,2037-07-18,CUST-3337,John,customer957@example.com,+91-9917200189,"315 Street, City-37, State-11",2037-07-22,Delivered,Amazon,False,West
AMA-877201,PID-7239,Phone,Books,4,570.55,2037-07-22,CUST-9735,Jane,customer832@example.com,+91-8788865009,"219 Street, City-44, State-27",2037-07-26,Delivered,Amazon,True,West
AMA-358370,PID-1181,Book,Accessories,3,347.45,2037-07-24,CUST-2874,John,customer964@example.com,+91-9720804439,"323 Street, City-59, State-20",2037-07-28,Cancelled,Amazon,True,North
AMA-813457,PID-8223,Shoes,Fashion,6,380.78,2037-07-25,CUST-3760,Sam,customer359@example.com,+91-7902233200,"132 Street, City-91, State-27",2037-07-29,In Transit,Amazon,False,North
AMA-129269,PID-2866,Laptop,Books,3,132.26,2037-07-27,CUST-1067,Chris,customer286@example.com,+91-8702089331,"158 Street, City-46, State-5",2037-07-31,Cancelled,Amazon,True,South
AMA-959465,PID-4412,Headphones,Fashion,1,356.8,2037-07-29,CUST-2865,Sam,customer415@example.com,+91-7174417713,"328 Street, City-43, State-28",2037-08-02,In Transit,Amazon,False,East
AMA-873440,PID-2936,Watch,Fashion,8,986.94,2037-07-31,CUST-2775,Jane,customer176@example.com,+91-7995322422,"434 Street, City-99, State-23",2037-08-04,In Transit,Amazon,True,West
AMA-942743,PID-3656,Shoes,Books,3,562.93,2037-08-04,CUST-1156,Sam,customer54@example.com,+91-8273460840,"150 Street, City-21, State-7",2037-08-08,In Transit,Amazon,False,West
AMA-620835,PID-9369,Book,Electronics,5,198.3,2037-08-07,CUST-7965,Taylor,customer260@example.com,+91-8243788739,"129 Street, City-15, State-5",2037-08-11,Cancelled,Amazon,False,South
AMA-467520,PID-4486,Watch,Fashion,7,452.4,2037-08-10,CUST-3776,Jane,customer461@example.com,+91-8992860882,"329 Street, City-21, State-5",2037-08-14,In Transit,Amazon,False,East
AMA-470549,PID-8436,Shoes,Accessories,9,766.02,2037-08-14,CUST-3993,Jane,customer481@example.com,+91-8268555343,"186 Street, City-8, State-25",2037-08-18,Cancelled,Amazon,False,West
AMA-448968,PID-7168,Laptop,Accessories,10,475.15,2037-08-19,CUST-9360,Taylor,customer714@example.com,+91-7729524160,"106 Street, City-99, State-28",2037-08-23,Cancelled,Amazon,False,West
AMA-818093,PID-5966,Watch,Electronics,7,597.83,2037-08-20,CUST-9721,John,customer404@example.com,+91-8517861576,"164 Street, City-90, State-21",2037-08-24,Delivered,Amazon,True,East
AMA-918426,PID-1895,Shoes,Electronics,2,174.83,2037-08-23,CUST-6101,Alex,customer493@example.com,+91-8875331922,"473 Street, City-21, State-5",2037-08-27,In Transit,Amazon,True,East
AMA-753296,PID-8888,Laptop,Fashion,1,997.61,2037-08-29,CUST-6646,Taylor,customer371@example.com,+91-9180688614,"120 Street, City-26, State-11",2037-09-02,In Transit,Amazon,False,North
AMA-467000,PID-5692,Headphones,Electronics,6,466.32,2037-08-30,CUST-2160,Sam,customer403@example.com,+91-8911311790,"105 Street, City-100, State-2",2037-09-03,In Transit,Amazon,False,South
AMA-858444,PID-4783,Shoes,Fashion,3,910.06,2037-08-31,CUST-1625,John,customer557@example.com,+91-7490503183,"222 Street, City-26, State-7",2037-09-04,Cancelled,Amazon,False,South
AMA-667151,PID-7774,Phone,Accessories,8,922.55,2037-09-01,CUST-3780,Jane,customer493@example.com,+91-7167146614,"250 Street, City-69, State-19",2037-09-05,In Transit,Amazon,False,South
AMA-657256,PID-2560,Phone,Accessories,3,842.42,2037-09-03,CUST-5285,Alex,customer5@example.com,+91-7022909901,"301 Street, City-26, State-23",2037-09-07,In Transit,Amazon,True,West
AMA-170239,PID-2558,Laptop,Fashion,3,860.76,2037-09-05,CUST-4595,Alex,customer341@example.com,+91-7846940293,"338 Street, City-79, State-9",2037-09-09,In Transit,Amazon,True,South
AMA-410579,PID-1808,Watch,Accessories,10,775.66,2037-09-17,CUST-7278,Taylor,customer862@example.com,+91-9083833424,"453 Street, City-92, State-14",2037-09-21,Delivered,Amazon,False,East
AMA-323971,PID-7998,Phone,Accessories,3,812.74,2037-09-18,CUST-3177,Taylor,customer484@example.com,+91-8422394870,"128 Street, City-83, State-4",2037-09-22,In Transit,Amazon,True,East
AMA-734402,PID-5796,Watch,Books,5,104.62,2037-09-22,CUST-4247,Alex,customer390@example.com,+91-7954633698,"261 Street, City-64, State-1",2037-09-26,In Transit,Amazon,False,North
AMA-966164,PID-7024,Shoes,Electronics,1,900.01,2037-09-24,CUST-8748,John,customer679@example.com,+91-7308342453,"159 Street, City-96, State-2",2037-09-28,Delivered,Amazon,False,East
AMA-113128,PID-9749,Watch,Accessories,10,715.46,2037-09-25,CUST-6011,Jane,customer854@example.com,+91-7606547279,"436 Street, City-3, State-30",2037-09-29,In Transit,Amazon,True,North
AMA-286314,PID-8629,Watch,Electronics,4,398.4,2037-09-27,CUST-2236,Sam,customer238@example.com,+91-9142907136,"405 Street, City-84, State-13",2037-10-01,Cancelled,Amazon,True,South
AMA-691689,PID-5095,Shoes,Electronics,3,876.58,2037-09-28,CUST-4172,Jane,customer178@example.com,+91-9312396824,"164 Street, City-72, State-29",2037-10-02,In Transit,Amazon,False,North
AMA-250120,PID-1608,Watch,Electronics,10,268.38,2037-09-30,CUST-3918,Sam,customer535@example.com,+91-8650561427,"176 Street, City-17, State-15",2037-10-04,Delivered,Amazon,False,South
AMA-284059,PID-3841,Book,Fashion,8,426.42,2037-10-09,CUST-8978,Taylor,customer391@example.com,+91-9570265574,"294 Street, City-33, State-5",2037-10-13,Delivered,Amazon,False,East
AMA-856608,PID-4555,Phone,Books,1,201.51,2037-10-10,CUST-9456,Jane,customer164@example.com,+91-7271040898,"138 Street, City-95, State-28",2037-10-14,In Transit,Amazon,True,West
AMA-395476,PID-3996,Headphones,Fashion,1,145.92,2037-10-14,CUST-4503,Jane,customer645@example.com,+91-7244650820,"478 Street, City-88, State-10",2037-10-18,Cancelled,Amazon,True,South
AMA-305592,PID-8319,Watch,Accessories,3,555.73,2037-10-16,CUST-2852,Alex,customer788@example.com,+91-7495257906,"62 Street, City-57, State-7",2037-10-20,Delivered,Amazon,True,East
AMA-801015,PID-2301,Book,Accessories,2,518.33,2037-10-18,CUST-4814,Taylor,customer74@example.com,+91-9588663597,"478 Street, City-17, State-23",2037-10-22,In Transit,Amazon,False,West
